FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX,202406,513881387,MMBCC-BRZ-13PBE,84099100,DE,PT,10,EXW,11,3,,"1,4",1,174,,QV999999999999,
INTRA-EX,202406,513881387,VWR190008,87089997,DE,PT,10,EXW,11,3,,"0,5",1,63,,QV999999999999,
INTRA-EX,202406,513881387,VWR190004,87089997,DE,PT,10,EXW,11,3,,"0,3",1,82,,QV999999999999,
INTRA-EX,202406,513881387,L3P3M58X,87089997,DE,PT,10,EXW,11,3,,"0,3",1,334,,QV999999999999,
INTRA-EX,202406,513881387,D650-0003-6,84099100,PL,PT,10,EXW,11,3,,"1,8",1,171,,PL9570536535,
INTRA-EX,202406,513881387,AC-N55-TP,40091100,PL,PT,10,EXW,11,3,,"1,7",1,149,,PL9570536535,
INTRA-EX,202406,513881387,FMKT135F20,87089997,PL,PT,10,EXW,11,3,,"0,7",1,99,,PL9570536535,
INTRA-EX,202406,513881387,VWR160001,87089997,PL,PT,10,EXW,11,3,,"0,4",3,257,,PL8141683531,
INTRA-EX,202406,513881387,VWR17G8R600,84213100,PL,PT,10,EXW,11,3,,"0,2",2,76,,PL8141683531,
INTRA-EX,202406,513881387,R7437-9,85111000,PL,PT,10,EXW,11,3,,"0,1",3,105,,PL8141683531,
INTRA-EX,202406,513881387,VWR3130RS,87088035,PL,PT,10,EXW,11,3,,"9,2",1,161,,PL8141683531,
INTRA-EX,202406,513881387,JSK-123-RD,84213100,BE,PT,10,EXW,11,3,,2,1,182,,QV999999999999,
INTRA-EX,202406,513881387,BKR8EIX-4,85111000,BE,PT,10,EXW,11,3,,"0,2",1,39,,QV999999999999,
INTRA-EX,202406,513881387,CTS-AF-270,84213100,BE,PT,10,EXW,11,3,,"0,5",1,43,,QV999999999999,
INTRA-EX,202406,513881387,1K0121407A,87089997,BE,PT,10,EXW,11,3,,"0,8",1,9,,QV999999999999,
INTRA-EX,202406,513881387,KCA485,87089997,BE,PT,10,EXW,11,3,,2,1,87,,QV999999999999,
INTRA-EX,202406,513881387,D043-A001,87089997,BE,PT,10,EXW,11,3,,"0,2",1,32,,QV999999999999,
INTRA-EX,202406,513881387,PPF-2054,84213100,BE,PT,10,EXW,11,3,,"0,6",1,42,,QV999999999999,
INTRA-EX,202406,513881387,MMRAD-MIA-90X,87089135,BE,PT,10,EXW,11,3,,"9,5",1,265,,QV999999999999,
INTRA-EX,202406,513881387,TS-0223-1063,87089997,BE,PT,10,EXW,11,3,,"0,4",1,233,,QV999999999999,
INTRA-EX,202406,513881387,SHYP104,87089235,BE,PT,10,EXW,11,3,,"3,2",1,200,,QV999999999999,
INTRA-EX,202406,513881387,SHYSP102,87089997,BE,PT,10,EXW,11,3,,"2,4",1,163,,QV999999999999,
INTRA-EX,202406,513881387,JSK-103,84213100,BE,PT,10,EXW,11,3,,"1,3",1,122,,QV999999999999,
INTRA-EX,202406,513881387,AC-FIST7-QS,87089997,BE,PT,10,EXW,11,3,,"0,3",1,37,,QV999999999999,
INTRA-EX,202406,513881387,R7437-9-5,85111000,IT,PT,10,EXW,11,3,,"0,3",1,193,,QV999999999999,
INTRA-EX,202406,513881387,EVE-A90-CF-INT,84213100,IT,PT,10,EXW,11,3,,"3,9",1,999,,IT03813391202,
INTRA-EX,202406,513881387,U5014,84099100,IT,PT,10,EXW,11,3,,"0,3",4,84,,IT04146110160,
INTRA-EX,202406,513881387,EVE-FLC,87084099,IT,PT,10,EXW,11,3,,"0,6",1,21,,IT04146110160,
INTRA-EX,202406,513881387,VWR1200R600E,84213100,IT,PT,10,EXW,11,3,,"5,2",1,309,,IT03813391202,
INTRA-EX,202406,513881387,034-1ZZ-0009,87089997,NL,PT,10,EXW,11,3,,"1,8",1,257,,NL001849831B92,
INTRA-EX,202406,513881387,MMICP-FIST-14HWBK,40091100,NL,PT,10,EXW,11,3,,"2,4",1,130,,QV999999999999,
INTRA-EX,202406,513881387,VWR19G706,87089997,NL,PT,10,EXW,11,3,,"0,4",1,53,,NL002254344B79,
INTRA-EX,202406,513881387,VWR180000,87089997,NL,PT,10,EXW,11,3,,"0,1",2,18,,NL002254344B79,
INTRA-EX,202406,513881387,VWR670006,87089235,NL,PT,10,EXW,11,3,,"2,8",1,119,,NL002254344B79,
INTRA-EX,202406,513881387,VWR800003,58109210,NL,PT,10,EXW,11,3,,"0,1",2,14,,NL002254344B79,
INTRA-EX,202406,513881387,SILZKFR8D7S,85111000,NL,PT,10,EXW,11,3,,"0,2",3,21,,NL002254344B79,
INTRA-EX,202406,513881387,SILZKGR8B8S,85111000,NL,PT,10,EXW,11,3,,"0,1",20,167,,NL002254344B79,
INTRA-EX,202406,513881387,D650-0009,84099100,NL,PT,10,EXW,11,3,,"0,3",1,29,,NL002254344B79,
INTRA-EX,202406,513881387,MS100204,85111000,NL,PT,10,EXW,11,3,,"0,3",8,298,,NL002254344B79,
INTRA-EX,202406,513881387,CTS-IGN-007,84099100,NL,PT,10,EXW,11,3,,"0,3",16,479,,NL002254344B79,
INTRA-EX,202406,513881387,03K906051,90269000,NL,PT,10,EXW,11,3,,"0,1",3,41,,NL002254344B79,
INTRA-EX,202406,513881387,SFDC082,87089235,NL,PT,10,EXW,11,3,,"4,3",1,153,,NL002241494B08,
INTRA-EX,202406,513881387,R7437-9,85111000,NL,PT,10,EXW,11,3,,"0,1",4,140,,NL002241494B08,
INTRA-EX,202406,513881387,CTS-IGN-007,84099100,NL,PT,10,EXW,11,3,,"0,3",4,119,,NL002241494B08,
INTRA-EX,202406,513881387,AC-180-DB,87089997,NL,PT,10,EXW,11,3,,"1,5",1,21,,NL002241494B08,
INTRA-EX,202406,513881387,CTS-IGN-007,84099100,NL,PT,10,EXW,11,3,,"0,3",4,119,,NL002241494B08,
INTRA-EX,202406,513881387,SAUP087,87089997,NL,PT,10,EXW,11,3,,"12,4",1,218,,NL002241494B08,
INTRA-EX,202406,513881387,MMRT-RS-16EBK,87089499,NL,PT,10,EXW,11,3,,3,1,136,,NL002241494B08,
INTRA-EX,202406,513881387,EVE-ST38V8S-CF-INT,84213100,NL,PT,10,EXW,11,3,,"7,2",1,1285,,NL002241494B08,
INTRA-EX,202406,513881387,STYS009,87089235,NL,PT,10,EXW,11,3,,"19,8",1,647,,NL002241494B08,
INTRA-EX,202406,513881387,STYP009,87089997,NL,PT,10,EXW,11,3,,"7,8",1,201,,NL002241494B08,
INTRA-EX,202406,513881387,MMOC-370Z-09T,87089135,NL,PT,10,EXW,11,3,,"4,8",1,343,,NL002241494B08,
INTRA-EX,202406,513881387,VWR1210R600EG,84213100,NL,PT,10,EXW,11,3,,"5,2",1,458,,NL002254344B79,
INTRA-EX,202406,513881387,VWR640015,87089997,NL,PT,10,EXW,11,3,,"2,2",3,196,,NL002254344B79,
INTRA-EX,202406,513881387,VWR640020,87089997,NL,PT,10,EXW,11,3,,"2,2",2,148,,NL002254344B79,
INTRA-EX,202406,513881387,8E0971824S-RD,84099100,NL,PT,10,EXW,11,3,,"0,2",3,23,,NL002254344B79,
INTRA-EX,202406,513881387,CTS-IGN-007,84099100,NL,PT,10,EXW,11,3,,"0,3",16,479,,NL002254344B79,
INTRA-EX,202406,513881387,SFDX073,87089235,NL,PT,10,EXW,11,3,,"4,8",1,367,,NL002241494B08,
INTRA-EX,202406,513881387,VWR900001,85111000,NL,PT,10,EXW,11,3,,"0,3",4,122,,NL002241494B08,
INTRA-EX,202406,513881387,VWR12G7R600ITBLA,84213100,NL,PT,10,EXW,11,3,,"0,8",1,76,,NL002241494B08,
INTRA-EX,202406,513881387,F1555P+F1557P-20,84099100,NL,PT,10,EXW,11,3,,"1,1",1,555,,NL002241494B08,
INTRA-EX,202406,513881387,KT4040,87082910,NL,PT,10,EXW,11,3,,"1,2",1,737,,NL002241494B08,
INTRA-EX,202406,513881387,ATIKVAG19-BL,84213100,ES,PT,10,EXW,11,3,,"4,9",1,209,,QV999999999999,
INTRA-EX,202406,513881387,RE8C-L+RE9B-T,84099100,ES,PT,10,EXW,11,3,,"0,4",1,98,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-ND,87089997,ES,PT,10,EXW,11,3,,"0,1",1,16,,QV999999999999,
INTRA-EX,202406,513881387,SBW1162-4P-BK,87083091,ES,PT,10,EXW,11,3,,"0,5",1,91,,QV999999999999,
INTRA-EX,202406,513881387,MMRAD-MAC-06,87089135,ES,PT,10,EXW,11,3,,"8,3",1,277,,QV999999999999,
INTRA-EX,202406,513881387,SE04TP27,87089235,ES,PT,10,EXW,11,3,,"16,5",1,298,,QV999999999999,
INTRA-EX,202406,513881387,UR-TW-4261,87088055,ES,PT,10,EXW,11,3,,3,1,159,,QV999999999999,
INTRA-EX,202406,513881387,VWR800001-BLK,87089235,ES,PT,10,EXW,11,3,,"0,5",1,47,,QV999999999999,
INTRA-EX,202406,513881387,06D115562,84099100,ES,PT,10,EXW,11,3,,"0,2",2,9,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-DP,87089235,ES,PT,10,EXW,11,3,,"7,6",1,264,,QV999999999999,
INTRA-EX,202406,513881387,RBF700,27101999,ES,PT,10,EXW,11,3,,"0,6",2,28,,QV999999999999,
INTRA-EX,202406,513881387,SME0863-4P-BK,87083091,ES,PT,10,EXW,11,3,,"0,5",1,68,,QV999999999999,
INTRA-EX,202406,513881387,RE8C-L+RE9B-T,84099100,ES,PT,10,EXW,11,3,,"0,4",1,98,,QV999999999999,
INTRA-EX,202406,513881387,KLC167A,87088055,ES,PT,10,EXW,11,3,,"1,4",1,100,,QV999999999999,
INTRA-EX,202406,513881387,KLC202,87088035,ES,PT,10,EXW,11,3,,1,1,100,,QV999999999999,
INTRA-EX,202406,513881387,D650-0003-6,84099100,ES,PT,10,EXW,11,3,,"1,8",1,170,,QV999999999999,
INTRA-EX,202406,513881387,SILZKBR8D8S-6,84099100,ES,PT,10,EXW,11,3,,"0,2",1,61,,QV999999999999,
INTRA-EX,202406,513881387,ATIKVAG19-RD,84213100,ES,PT,10,EXW,11,3,,"4,9",1,209,,QV999999999999,
INTRA-EX,202406,513881387,AC-200K04-OT,87089997,ES,PT,10,EXW,11,3,,"1,4",1,98,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-VRH-RD,40093100,ES,PT,10,EXW,11,3,,"0,6",1,23,,QV999999999999,
INTRA-EX,202406,513881387,SMA0112-4P-BK,87083091,ES,PT,10,EXW,11,3,,"0,5",1,104,,QV999999999999,
INTRA-EX,202406,513881387,ES-351301,87089997,ES,PT,10,EXW,11,3,,"1,3",1,68,,QV999999999999,
INTRA-EX,202406,513881387,ES-355270,87089997,ES,PT,10,EXW,11,3,,1,1,53,,QV999999999999,
INTRA-EX,202406,513881387,52003-AK003,84213100,ES,PT,10,EXW,11,3,,5,1,25,,QV999999999999,
INTRA-EX,202406,513881387,DILKAR8R9HS-4,85111000,ES,PT,10,EXW,11,3,,"0,6",1,62,,QV999999999999,
INTRA-EX,202406,513881387,FMDVC200A-BK,87089997,ES,PT,10,EXW,11,3,,"0,8",1,179,,ESB66526328,
INTRA-EX,202406,513881387,FMGOLFIND-BK,40093100,ES,PT,10,EXW,11,3,,"1,2",1,180,,ESB67497925,
INTRA-EX,202406,513881387,Z-1355009,87089997,ES,PT,10,EXW,11,3,,"1,2",1,167,,QV999999999999,
INTRA-EX,202406,513881387,FMTIA9-RD,87089997,ES,PT,10,EXW,11,3,,"1,7",1,187,,QV999999999999,
INTRA-EX,202406,513881387,FMEC4,87089997,ES,PT,10,EXW,11,3,,"1,6",1,263,,QV999999999999,
INTRA-EX,202406,513881387,70999-AT003,84213100,ES,PT,10,EXW,11,3,,1,1,206,,QV999999999999,
INTRA-EX,202406,513881387,SNN0801-6P-BK,87083091,ES,PT,10,EXW,11,3,,"0,9",1,195,,ESF21229786,
INTRA-EX,202406,513881387,CTS-TM-MQB-60D,87089235,ES,PT,10,EXW,11,3,,"2,5",1,115,,QV999999999999,
INTRA-EX,202406,513881387,VW-GO-7-GTI-FD1G,87081090,ES,PT,10,EXW,11,3,,15,1,115,,QV999999999999,
INTRA-EX,202406,513881387,ES-341225,87089997,ES,PT,10,EXW,11,3,,"2,3",1,68,,QV999999999999,
INTRA-EX,202406,513881387,022905715B-6,84099100,ES,PT,10,EXW,11,3,,"1,4",1,159,,QV999999999999,
INTRA-EX,202406,513881387,D401-0042,84099100,ES,PT,10,EXW,11,3,,"0,9",1,61,,QV999999999999,
INTRA-EX,202406,513881387,SILZKBR8D8S-6,84099100,ES,PT,10,EXW,11,3,,"0,2",1,61,,QV999999999999,
INTRA-EX,202406,513881387,70017-AT132,84213100,ES,PT,10,EXW,11,3,,"0,5",1,28,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-GFH,87089997,ES,PT,10,EXW,11,3,,"0,4",1,29,,ESB42771618,
INTRA-EX,202406,513881387,8E0971824S-RD,84099100,ES,PT,10,EXW,11,3,,"0,2",8,61,,ESB42771618,
INTRA-EX,202406,513881387,10.127.100K,84132000,ES,PT,10,EXW,11,3,,"0,3",1,227,,ESB42771618,
INTRA-EX,202406,513881387,EVE-TRB8V8S-FLG-STK,85111000,ES,PT,10,EXW,11,3,,"0,2",1,35,,ESB86280039,
INTRA-EX,202406,513881387,MMHOSE-E46-99BK,40091100,ES,PT,10,EXW,11,3,,"0,6",1,44,,ES18062887K,
INTRA-EX,202406,513881387,AC-MK7R-DP,87089235,ES,PT,10,EXW,11,3,,"11,3",1,185,,ES18062887K,
INTRA-EX,202406,513881387,CTS-IT-110,40091100,ES,PT,10,EXW,11,3,,"1,3",1,172,,ES78914993S,
INTRA-EX,202406,513881387,CTS-IT-500,40091100,ES,PT,10,EXW,11,3,,"1,6",1,127,,ES78914993S,
INTRA-EX,202406,513881387,VWR31G7GT,87088035,ES,PT,10,EXW,11,3,,8,1,161,,ESB42954230,
INTRA-EX,202406,513881387,VWR120010,40091100,ES,PT,10,EXW,11,3,,"1,4",1,178,,ESB42954230,
INTRA-EX,202406,513881387,MS100204,85111000,ES,PT,10,EXW,11,3,,"0,3",4,149,,ESB42954230,
INTRA-EX,202406,513881387,MS100208,85111000,ES,PT,10,EXW,11,3,,"0,3",4,99,,ESB42954230,
INTRA-EX,202406,513881387,VWR1200R601E,84213100,ES,PT,10,EXW,11,3,,"5,2",1,338,,ESB42954230,
INTRA-EX,202406,513881387,VWR12G6GT,84213100,ES,PT,10,EXW,11,3,,"1,9",1,237,,ES44534463T,
INTRA-EX,202406,513881387,VWR31G5GT,87088035,ES,PT,10,EXW,11,3,,11,1,174,,ES44534463T,
INTRA-EX,202406,513881387,17U-01-0440-4,87089997,ES,PT,10,EXW,11,3,,"0,3",1,246,,ES44719365M,
INTRA-EX,202406,513881387,KCA435,87088055,ES,PT,10,EXW,11,3,,2,1,129,,ES43179343V,
INTRA-EX,202406,513881387,L3P3VGT7,87089997,ES,PT,10,EXW,11,3,,1,1,252,,ES43179343V,
INTRA-EX,202406,513881387,MMGRT-215,87089997,ES,PT,10,EXW,11,3,,"0,1",1,21,,ES43179343V,
INTRA-EX,202406,513881387,AC-MK45-RU-BK,87088055,ES,PT,10,EXW,11,3,,"2,8",2,107,,ESB67084251,
INTRA-EX,202406,513881387,9-350-bracket,87089997,ES,PT,10,EXW,11,3,,"0,2",1,5,,ESB67084251,
INTRA-EX,202406,513881387,AC-MK7-DP,87089235,ES,PT,10,EXW,11,3,,"7,6",2,355,,ESB67084251,
INTRA-EX,202406,513881387,9-201-0766,84133080,ES,PT,10,EXW,11,3,,"0,5",3,212,,ESB67084251,
INTRA-EX,202406,513881387,9-201-1031,84133080,ES,PT,10,EXW,11,3,,"0,5",1,70,,ESB67084251,
INTRA-EX,202406,513881387,9-350,87089997,ES,PT,10,EXW,11,3,,"1,2",1,142,,ESB67084251,
INTRA-EX,202406,513881387,MS100208,85111000,ES,PT,10,EXW,11,3,,"0,3",16,398,,ESB67084251,
INTRA-EX,202406,513881387,VWR12G7R600ITINLET,87089997,ES,PT,10,EXW,11,3,,"0,4",1,100,,ES33558767L,
INTRA-EX,202406,513881387,VWR19G703,70102000,ES,PT,10,EXW,11,3,,"0,2",1,57,,ESB04855516,
INTRA-EX,202406,513881387,VWR19G704,70102000,ES,PT,10,EXW,11,3,,"0,1",1,49,,ESB04855516,
INTRA-EX,202406,513881387,VWR19G701,87089997,ES,PT,10,EXW,11,3,,"0,2",1,40,,ESB04855516,
INTRA-EX,202406,513881387,VWR19G711,84213100,ES,PT,10,EXW,11,3,,"0,3",1,65,,ESB04855516,
INTRA-EX,202406,513881387,VWR810002,87089997,ES,PT,10,EXW,11,3,,"0,5",1,56,,ESB04855516,
INTRA-EX,202406,513881387,VWR190002,87089997,ES,PT,10,EXW,11,3,,"0,2",1,49,,ESB04855516,
INTRA-EX,202406,513881387,MMRAD-EVO-456,87089135,ES,PT,10,EXW,11,3,,"8,2",1,182,,ESB86420924,
INTRA-EX,202406,513881387,CTS-IT-260,84213100,ES,PT,10,EXW,11,3,,5,1,202,,ESB86420924,
INTRA-EX,202406,513881387,EVE-TRB8V8S-FLG-TTE,85111000,ES,PT,10,EXW,11,3,,"0,2",1,35,,ESB19296938,
INTRA-EX,202406,513881387,SILZKBR8D8S-8,85111000,FR,PT,10,EXW,11,3,,"0,4",1,83,,QV999999999999,
INTRA-EX,202406,513881387,D650-0003-8,84099100,FR,PT,10,EXW,11,3,,"2,4",1,229,,QV999999999999,
INTRA-EX,202406,513881387,FMRLH-RD,40093100,FR,PT,10,EXW,11,3,,"0,7",1,61,,FR55823261680,
INTRA-EX,202406,513881387,STY0014-4P-RD,87083091,FR,PT,10,EXW,11,3,,"0,5",1,82,,QV999999999999,
INTRA-EX,202406,513881387,STY0014-1P-BK,87083091,FR,PT,10,EXW,11,3,,"0,5",1,24,,QV999999999999,
INTRA-EX,202406,513881387,RBF600,27101999,FR,PT,10,EXW,11,3,,"0,6",4,38,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-HS,87089997,FR,PT,10,EXW,11,3,,"0,5",1,22,,QV999999999999,
INTRA-EX,202406,513881387,E10-20-052-03-22,87088035,FR,PT,10,EXW,11,3,,"11,3",1,227,,QV999999999999,
INTRA-EX,202406,513881387,50003-MR45XLZ-4,87089997,FR,PT,10,EXW,11,3,,"0,4",1,83,,QV999999999999,
INTRA-EX,202406,513881387,D650-0003-6,84099100,FR,PT,10,EXW,11,3,,"1,8",1,171,,QV999999999999,
INTRA-EX,202406,513881387,BHR67Z,87088055,FR,PT,10,EXW,11,3,,5,1,135,,QV999999999999,
INTRA-EX,202406,513881387,03K906051,90269000,FR,PT,10,EXW,11,3,,"0,1",1,19,,QV999999999999,
INTRA-EX,202406,513881387,R7437-8-4,84099100,FR,PT,10,EXW,11,3,,"0,2",1,152,,QV999999999999,
INTRA-EX,202406,513881387,KDT914,87088020,FR,PT,10,EXW,11,3,,"0,2",1,19,,QV999999999999,
INTRA-EX,202406,513881387,BKR7EIX-4,84099100,FR,PT,10,EXW,11,3,,"0,8",1,38,,QV999999999999,
INTRA-EX,202406,513881387,E10-20-035-01-22,87088035,FR,PT,10,EXW,11,3,,"11,2",1,210,,QV999999999999,
INTRA-EX,202406,513881387,06K103495AC,87089997,FR,PT,10,EXW,11,3,,"0,6",1,32,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-CP-4,84099100,FR,PT,10,EXW,11,3,,1,1,112,,QV999999999999,
INTRA-EX,202406,513881387,Z1003101-4,85111000,FR,PT,10,EXW,11,3,,"0,4",1,79,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-CFA-KIT,87089997,FR,PT,10,EXW,11,3,,"0,1",1,32,,QV999999999999,
INTRA-EX,202406,513881387,06F129101P,84814090,FR,PT,10,EXW,11,3,,"0,2",1,17,,QV999999999999,
INTRA-EX,202406,513881387,06F129717D,87089235,FR,PT,10,EXW,11,3,,"0,1",1,8,,QV999999999999,
INTRA-EX,202406,513881387,06D998907,87089997,FR,PT,10,EXW,11,3,,"0,1",4,23,,QV999999999999,
INTRA-EX,202406,513881387,SAUC030,87089235,FR,PT,10,EXW,11,3,,"5,6",1,186,,QV999999999999,
INTRA-EX,202406,513881387,RPF-1806,84213100,FR,PT,10,EXW,11,3,,"0,4",1,33,,QV999999999999,
INTRA-EX,202406,513881387,U5055-6,84099100,FR,PT,10,EXW,11,3,,"1,5",1,132,,QV999999999999,
INTRA-EX,202406,513881387,IKR9J8-4,87089997,FR,PT,10,EXW,11,3,,"0,2",1,43,,QV999999999999,
INTRA-EX,202406,513881387,JSK-101-DD,84213100,FR,PT,10,EXW,11,3,,"4,5",1,249,,QV999999999999,
INTRA-EX,202406,513881387,SRNC032,87089235,FR,PT,10,EXW,11,3,,"5,2",1,277,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-IT,84198998,FR,PT,10,EXW,11,3,,5,1,187,,QV999999999999,
INTRA-EX,202406,513881387,DILKAR8R9HS-4,85111000,FR,PT,10,EXW,11,3,,"0,6",1,62,,QV999999999999,
INTRA-EX,202406,513881387,SD-2297960,87089997,FR,PT,10,EXW,11,3,,15,1,305,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-RL,87088055,FR,PT,10,EXW,11,3,,"0,5",1,59,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-FU-P,87088055,FR,PT,10,EXW,11,3,,"2,2",1,82,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-CL,87088055,FR,PT,10,EXW,11,3,,"1,3",1,74,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-RU,87089235,FR,PT,10,EXW,11,3,,"2,2",1,74,,QV999999999999,
INTRA-EX,202406,513881387,VWR630001,87141030,FR,PT,10,EXW,11,3,,"1,9",1,155,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-GFH,87089997,FR,PT,10,EXW,11,3,,"0,4",1,44,,QV999999999999,
INTRA-EX,202406,513881387,AC-VAG-BC,87089997,FR,PT,10,EXW,11,3,,"0,2",1,33,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-OC,87089997,FR,PT,10,EXW,11,3,,"0,3",1,37,,QV999999999999,
INTRA-EX,202406,513881387,AC-VAG-CC,87089997,FR,PT,10,EXW,11,3,,"0,3",1,44,,QV999999999999,
INTRA-EX,202406,513881387,PF04,90262020,FR,PT,10,EXW,11,3,,"0,2",1,206,,QV999999999999,
INTRA-EX,202406,513881387,AC-MK7-DP,87089235,FR,PT,10,EXW,11,3,,"7,6",1,266,,QV999999999999,
INTRA-EX,202406,513881387,VWR640012,87089997,FR,PT,10,EXW,11,3,,"2,2",1,87,,QV999999999999,
INTRA-EX,202406,513881387,SAUC030,87089235,FR,PT,10,EXW,11,3,,"5,6",1,186,,QV999999999999,
INTRA-EX,202406,513881387,R7437-8-4,84099100,FR,PT,10,EXW,11,3,,"0,2",1,152,,FR22921291324,
INTRA-EX,202406,513881387,MS100192-4,84099100,FR,PT,10,EXW,11,3,,"1,2",1,184,,FR22921291324,
INTRA-EX,202406,513881387,VWR180001,84212300,FR,PT,10,EXW,11,3,,"0,2",1,54,,QV999999999999,
INTRA-EX,202406,513881387,VWR18G700-SERV,87089997,FR,PT,10,EXW,11,3,,"0,1",1,31,,QV999999999999,
INTRA-EX,202406,513881387,5W40,27101999,FR,PT,10,EXW,11,3,,"1,9",3,87,,QV999999999999,
INTRA-EX,202406,513881387,FMACST,84099100,FR,PT,10,EXW,11,3,,"0,5",1,167,,QV999999999999,
INTRA-EX,202406,513881387,VWR90000-4,84099100,FR,PT,10,EXW,11,3,,"1,2",1,174,,QV999999999999,
INTRA-EX,202406,513881387,03K906051,90269000,FR,PT,10,EXW,11,3,,"0,1",1,19,,QV999999999999,
INTRA-EX,202406,513881387,JSK-271-BK,84213100,FR,PT,10,EXW,11,3,,"1,4",1,112,,FR84912296761,
INTRA-EX,202406,513881387,TS-0203-1022,87089997,FR,PT,10,EXW,11,3,,"0,3",1,166,,QV999999999999,
INTRA-EX,202406,513881387,JSK-103-80,84213100,FR,PT,10,EXW,11,3,,"1,3",1,124,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-CFA-KIT,87089997,FR,PT,10,EXW,11,3,,"0,1",1,32,,QV999999999999,
INTRA-EX,202406,513881387,AC-200-TB,87088055,FR,PT,10,EXW,11,3,,"0,5",1,89,,QV999999999999,
